,user_id,merchant_id,coupon_value,three_trx,five_trx
3966,753549,571603,25000,0,0
3967,870644,843869,25000,0,0
3968,534394,841900,25000,0,0
3969,346285,415702,25000,0,0
3970,386779,324950,25000,0,0
3971,137671,841900,25000,0,0
3972,185092,324950,25000,0,0
3973,360615,002940,25000,0,0
3974,450343,531400,25000,0,0
3975,807415,920229,25000,0,0
3976,043073,846880,25000,0,0
3977,210194,404793,25000,0,0
3978,462845,404793,25000,0,0
3979,227488,002940,25000,0,0
3980,074425,404793,25000,0,0
3981,913306,629060,25000,0,0
3982,771565,404793,25000,0,0
3983,672114,403849,25000,0,0
3984,591561,899747,25000,0,0
3985,253717,571603,25000,0,0
3986,042835,324950,25000,0,0
3987,841474,016153,25000,0,0
3988,227591,404793,25000,0,0
3989,999765,324950,25000,0,0
3990,773281,531400,25000,0,0
3991,701151,571603,25000,0,0
3992,454330,376444,25000,0,0
3993,513894,324950,25000,0,0
3994,185244,899747,25000,0,0
3995,863491,407034,25000,0,0
3996,523921,324950,25000,0,0
3997,368704,175577,25000,0,0
3998,273259,531400,25000,0,0
3999,564294,531400,25000,0,0
4000,947595,531400,25000,0,0
4001,727869,531400,25000,0,0
4002,753910,404793,25000,0,0
4003,275182,074426,25000,0,0
4004,605382,311933,25000,0,0
4005,050336,571603,25000,0,0
4006,641409,227212,25000,0,0
4007,400243,899747,25000,0,0
4008,723927,404793,25000,0,0
4009,902042,841900,25000,0,0
4010,258433,311420,25000,0,0
4011,411873,666703,25000,0,0
4012,591783,846880,25000,0,0
4013,391795,531400,25000,0,0
4014,646986,531400,25000,0,0
4015,096018,002940,25000,0,0
4016,951646,002940,25000,0,0
4017,493479,227212,25000,0,0
4018,409386,415702,25000,0,0
4019,018851,666703,25000,0,0
4020,133756,531400,25000,0,0
4021,933007,355706,25000,0,0
4022,258108,002940,25000,0,0
4023,219382,571603,25000,0,0
4024,855363,666703,25000,0,0
4025,248180,817754,25000,0,0
4026,844063,629060,25000,0,0
4027,131386,227212,25000,0,0
4028,061557,531400,25000,0,0
4029,497685,531400,25000,0,0
4030,427721,175577,25000,0,0
4031,071010,002940,25000,0,0
4032,352604,403849,25000,0,0
4033,221534,404793,25000,0,0
4034,238685,416562,25000,0,0
4035,087793,166745,25000,0,0
4036,498643,629060,25000,0,0
4037,446132,404793,25000,0,0
4038,808751,404793,25000,0,0
4039,997671,571603,25000,0,0
4040,520871,074426,25000,0,0
4041,079351,407034,25000,0,0
4042,233971,571603,25000,0,0
4043,890734,074426,25000,0,0
4044,898168,175577,25000,0,0
4045,553668,074426,25000,0,0
4046,775051,531400,25000,0,0
4047,305062,404793,25000,0,0
4048,111355,074426,25000,0,0
4049,139808,311420,25000,0,0
4050,638563,002940,25000,0,0
4051,192891,404793,25000,0,0
4052,399073,227212,25000,0,0
4053,553791,531400,25000,0,0
4054,713431,227212,25000,0,0
4055,288066,571603,25000,0,0
4056,301830,403849,25000,1,1
4057,019303,531400,25000,0,0
4058,560706,166745,25000,0,0
4059,450738,629060,25000,0,0
4060,753599,899747,25000,0,0
4061,737415,324950,25000,0,0
4062,374374,074426,25000,0,0
4063,869644,404793,25000,0,0
4064,867543,531400,25000,0,0
4065,972590,403849,25000,0,0
4066,796573,531400,25000,0,0
4067,998431,403849,25000,0,0
4068,836373,531400,25000,1,0
4069,019268,074426,25000,1,0
4070,551635,324950,25000,0,0
4071,171792,404793,25000,0,0
4072,005313,166745,25000,0,0
4073,824228,002940,25000,0,0
4074,476104,016153,25000,0,0
4075,667115,002940,25000,0,0
4076,429575,899747,25000,0,0
4077,681041,355706,25000,0,0
4078,781822,571603,25000,0,0
4079,165794,649549,25000,0,0
4080,765799,404793,25000,0,0
4081,927980,074426,25000,0,0
4082,541403,573427,25000,0,0
4083,832725,404793,25000,0,0
4084,341771,899747,25000,0,0
4085,039502,297982,25000,0,0
4086,752055,166745,25000,0,0
4087,115715,404793,25000,0,0
4088,069662,841900,25000,0,0
4089,348915,882078,25000,0,0
4090,787990,531400,25000,0,0
4091,634673,324950,25000,0,0
4092,984242,404793,25000,0,0
4093,751272,855467,25000,0,0
4094,281762,404793,25000,0,0
4095,893632,404793,25000,0,0
4096,542322,275589,25000,0,0
4097,547320,166745,25000,0,0
4098,342470,531400,25000,0,0
4099,335344,404793,25000,0,0
4100,219204,531400,25000,0,0
4101,359761,531400,25000,0,0
4102,322792,074426,25000,0,0
4103,953802,311933,25000,0,0
4104,124165,016153,25000,0,0
4105,065414,899747,25000,0,0
4106,172801,531400,25000,0,0
4107,172611,841900,25000,0,0
4108,954854,324950,25000,1,0
4109,839965,404793,25000,0,0
4110,663101,404793,25000,0,0
4111,722247,016153,25000,0,0
4112,959516,571603,25000,0,0
4113,283933,531400,25000,0,0
4114,669830,324950,25000,0,0
4115,537695,899747,25000,0,0
4116,106717,899747,25000,0,0
4117,773570,404793,25000,0,0
4118,282083,403849,25000,0,0
4119,293037,002940,25000,0,0
4120,114611,629060,25000,0,0
4121,678322,002940,25000,0,0
4122,496343,531400,25000,0,0
4123,822462,016153,25000,0,0
4124,543591,324950,25000,0,0
4125,508588,531400,25000,0,0
4126,682745,407034,25000,0,0
4127,342189,407034,25000,0,0
4128,543110,531400,25000,0,0
4129,940593,324950,25000,0,0
4130,608445,404793,25000,0,0
4131,138829,899747,25000,0,0
4132,595638,531400,25000,0,0
4133,059542,629060,25000,0,0
4134,440056,841900,25000,0,0
4135,484845,404793,25000,0,0
4136,296485,324950,25000,0,0
4137,090463,074426,25000,0,0
4138,357051,404793,25000,0,0
4139,760005,841900,25000,0,0
4140,697751,531400,25000,0,0
4141,849492,571603,25000,0,0
4142,177520,531400,25000,1,1
4143,660255,074426,25000,0,0
4144,578280,311420,25000,0,0
4145,393583,324950,25000,0,0
4146,184786,841900,25000,0,0
4147,182608,404793,25000,0,0
4148,023792,105870,25000,0,0
4149,114902,531400,25000,0,0
4150,301672,531400,25000,0,0
4151,070841,841900,25000,0,0
4152,229050,404793,25000,0,0
4153,904853,571603,25000,0,0
4154,103383,899747,25000,1,0
4155,400605,571603,25000,0,0
4156,923065,531400,25000,0,0
4157,151396,666703,25000,0,0
4158,681874,311420,25000,0,0
4159,264314,324950,25000,0,0
4160,688572,403849,25000,0,0
4161,325538,407034,25000,0,0
4162,592541,404793,25000,0,0
4163,808887,016153,25000,0,0
4164,168974,531400,25000,0,0
4165,647535,404793,25000,0,0
4166,244417,531400,25000,0,0
4167,799031,899747,25000,0,0
4168,176807,531400,25000,0,0
4169,489605,403849,25000,0,0
4170,951002,074426,25000,0,0
4171,129852,324950,25000,0,0
4172,844911,404793,25000,0,0
4173,207736,531400,25000,0,0
4174,199461,846880,25000,0,0
4175,448866,175577,25000,0,0
4176,196474,846880,25000,0,0
4177,612174,403849,25000,0,0
4178,701632,841900,25000,0,0
4179,714762,531400,25000,0,0
4180,949820,666703,25000,0,0
4181,654430,841900,25000,0,0
4182,968975,355706,25000,0,0
4183,403871,531400,25000,0,0
4184,734962,227212,25000,0,0
4185,172913,629060,25000,0,0
4186,538234,531400,25000,0,0
4187,887886,227212,25000,0,0
4188,069671,016153,25000,0,0
4189,256468,074426,25000,0,0
4190,747512,404793,25000,0,0
4191,658472,002940,25000,0,0
4192,451081,629060,25000,0,0
4193,194540,531400,25000,0,0
4194,842654,403849,25000,0,0
4195,212394,531400,25000,0,0
4196,690734,531400,25000,0,0
4197,425082,404793,25000,0,0
4198,167345,666703,10000,0,0
4199,798662,817754,10000,0,0
4200,234162,166745,10000,0,0
4201,260263,404793,10000,0,0
4202,797075,666703,10000,0,0
4203,431481,166745,10000,0,0
4204,491106,817754,10000,0,0
4205,004180,355706,10000,0,0
4206,927233,404793,10000,0,0
4207,837493,531400,10000,0,0
4208,053154,666703,10000,0,0
4209,900083,002940,10000,0,0
4210,986282,666703,10000,1,1
4211,973260,311420,10000,0,0
4212,302374,404793,10000,0,0
4213,310584,817754,10000,0,0
4214,674934,376444,10000,0,0
4215,269093,311420,10000,0,0
4216,398623,531400,10000,0,0
4217,769762,817754,10000,0,0
4218,976561,324950,10000,0,0
4219,682303,404793,10000,0,0
4220,325739,355706,10000,0,0
4221,113954,311420,10000,0,0
4222,296692,666703,10000,0,0
4223,319262,376444,10000,0,0
4224,360234,002940,10000,0,0
4225,980629,404793,10000,0,0
4226,650833,404793,10000,0,0
4227,602517,666703,10000,0,0
4228,555713,404793,10000,0,0
4229,929673,666703,10000,0,0
4230,406245,311420,10000,0,0
4231,720713,666703,10000,0,0
4232,546353,593524,10000,0,0
4233,977081,311420,10000,0,0
4234,460745,355706,10000,0,0
4235,286664,324950,10000,0,0
4236,963264,002940,10000,0,0
4237,006949,311420,10000,0,0
4238,041791,666703,10000,0,0
4239,894288,666703,10000,0,0
4240,712481,355706,10000,0,0
4241,694590,002940,10000,0,0
4242,979702,666703,10000,0,0
4243,801773,311420,10000,0,0
4244,665461,666703,10000,0,0
4245,124766,074426,10000,0,0
4246,119185,404793,10000,0,0
4247,689750,311420,10000,0,0
4248,098775,666703,10000,0,0
4249,565220,666703,10000,0,0
4250,827585,666703,10000,0,0
4251,811720,166745,10000,0,0
4252,631214,404793,10000,0,0
4253,789070,404793,10000,0,0
4254,178584,666703,10000,0,0
4255,917515,166745,10000,0,0
4256,487108,376444,10000,0,0
4257,524851,355706,10000,0,0
4258,465735,531400,10000,0,0
4259,868944,531400,10000,0,0
4260,154942,649549,10000,0,0
4261,736352,531400,10000,0,0
4262,247114,531400,10000,0,0
4263,122747,666703,10000,0,0
4264,430662,404793,10000,0,0
4265,494334,899747,10000,0,0
4266,414513,166745,10000,0,0
4267,995256,666703,10000,0,0
4268,830585,404793,10000,0,0
4269,477927,817754,10000,0,0
4270,555603,531400,10000,0,0
4271,249892,403849,10000,0,0
4272,931486,531400,10000,0,0
4273,157365,906078,10000,0,0
4274,632380,666703,10000,0,0
4275,305663,355706,10000,0,0
4276,973269,629060,10000,0,0
4277,245960,404793,10000,0,0
4278,169369,666703,10000,0,0
4279,007192,166745,10000,0,0
4280,447780,227212,10000,0,0
4281,371836,666703,10000,0,0
4282,812876,817754,10000,0,0
4283,918801,666703,10000,0,0
4284,014252,311420,10000,0,0
4285,619582,404793,10000,0,0
4286,717093,666703,10000,0,0
4287,733684,002940,10000,0,0
4288,852031,571603,10000,0,0
4289,787645,311420,10000,0,0
4290,618034,666703,10000,0,0
4291,517561,355706,10000,0,0
4292,474730,355706,10000,0,0
4293,717938,404793,10000,0,0
4294,686233,666703,10000,0,0
4295,946008,376444,10000,0,0
4296,022246,666703,10000,0,0
4297,576701,404793,10000,0,0
4298,382812,355706,10000,0,0
4299,437172,016153,10000,0,0
4300,879194,166745,10000,0,0
4301,314700,666703,10000,0,0
4302,587509,404793,10000,0,0
4303,424574,666703,10000,0,0
4304,423970,002940,10000,0,0
4305,472887,666703,10000,0,0
4306,123738,002940,10000,0,0
4307,559552,166745,10000,0,0
4308,906299,666703,10000,0,0
4309,400121,311420,10000,0,0
4310,005782,355706,10000,0,0
4311,620585,002940,10000,0,0
4312,143805,666703,10000,0,0
4313,290203,166745,10000,0,0
4314,080624,355706,10000,0,0
4315,325794,666703,10000,0,0
4316,108853,311420,10000,0,0
4317,678173,002940,10000,0,0
4318,040536,666703,10000,0,0
4319,486604,166745,10000,0,0
4320,733878,817754,10000,0,0
4321,754313,166745,10000,0,0
4322,607392,666703,10000,0,0
4323,762397,355706,10000,0,0
4324,553254,404793,10000,0,0
4325,710632,843869,10000,0,0
4326,995380,666703,10000,0,0
4327,273863,666703,10000,0,0
4328,173486,355706,10000,0,0
4329,785570,666703,10000,0,0
4330,237400,666703,10000,0,0
4331,905353,666703,10000,0,0
4332,959000,002940,10000,0,0
4333,739894,311420,10000,0,0
4334,551345,666703,10000,0,0
4335,921543,311420,10000,0,0
4336,937824,376444,10000,0,0
4337,451298,166745,10000,0,0
4338,871310,355706,10000,0,0
4339,641664,355706,10000,0,0
4340,311126,311420,10000,0,0
4341,221197,666703,10000,0,0
4342,122661,355706,10000,0,0
4343,426712,166745,10000,0,0
4344,919952,518674,10000,0,0
4345,683493,666703,10000,0,0
4346,809770,666703,10000,0,0
4347,635356,311420,10000,1,0
4348,281604,404793,10000,0,0
4349,839702,166745,10000,0,0
4350,783934,166745,10000,0,0
4351,436061,666703,10000,0,0
4352,842371,666703,10000,0,0
4353,109744,166745,10000,0,0
4354,823845,227212,10000,0,0
4355,457249,404793,10000,0,0
4356,349983,404793,10000,0,0
4357,198737,666703,10000,0,0
4358,180275,311420,10000,0,0
4359,639126,666703,10000,0,0
4360,879204,404793,10000,0,0
4361,828272,376444,10000,0,0
4362,077774,404793,10000,0,0
4363,169751,311420,10000,0,0
4364,064640,311420,10000,0,0
4365,505053,666703,10000,1,0
4366,787390,311420,10000,0,0
4367,570630,324950,10000,0,0
4368,409469,311420,10000,0,0
4369,860371,666703,10000,0,0
4370,952261,311420,10000,0,0
4371,812903,166745,10000,0,0
4372,936574,355706,10000,0,0
4373,871236,666703,10000,0,0
4374,516511,404793,10000,0,0
4375,884607,355706,10000,0,0
4376,851313,355706,10000,0,0
4377,052350,666703,10000,0,0
4378,693273,324950,10000,0,0
4379,516967,817754,10000,0,0
4380,648611,531400,10000,0,0
4381,573108,571603,10000,0,0
4382,029431,531400,10000,0,0
4383,941144,666703,10000,0,0
4384,065293,297982,10000,0,0
4385,913200,404793,10000,0,0
4386,524380,404793,10000,0,0
4387,468223,074426,10000,0,0
4388,815576,376444,10000,0,0
4389,544131,002940,10000,0,0
4390,672452,355706,10000,0,0
4391,533078,166745,10000,0,0
4392,451793,666703,10000,0,0
4393,373500,841900,10000,0,0
4394,512972,899747,10000,0,0
4395,463412,817754,10000,0,0
4396,442243,404793,10000,0,0
4397,533392,324950,10000,0,0
4398,270682,666703,10000,0,0
4399,478631,666703,10000,0,0
4400,075103,666703,10000,0,0
4401,819568,227212,10000,0,0
4402,752549,016153,10000,1,0
4403,821816,311420,10000,0,0
4404,306873,002940,10000,0,0
4405,012869,841900,10000,0,0
4406,038399,324950,10000,0,0
4407,000634,666703,10000,0,0
4408,264715,166745,10000,0,0
4409,254035,571603,10000,0,0
4410,972970,404793,10000,0,0
4411,849205,666703,10000,0,0
4412,185650,105870,10000,0,0
4413,146495,324950,10000,0,0
4414,519220,404793,10000,0,0
4415,822916,311420,10000,0,0
4416,215653,666703,10000,0,0
4417,967591,166745,10000,0,0
4418,262200,404793,10000,0,0
4419,510216,666703,10000,0,0
4420,493729,666703,10000,0,0
4421,164425,404793,10000,0,0
4422,714894,666703,10000,0,0
4423,324710,666703,10000,0,0
4424,726351,666703,10000,0,0
4425,195102,666703,10000,0,0
4426,346482,666703,10000,0,0
4427,480945,571603,10000,0,0
4428,448162,166745,10000,0,0
4429,276013,074426,10000,0,0
4430,044728,355706,10000,0,0
4431,200255,666703,10000,0,0
4432,052290,002940,10000,0,0
4433,256341,666703,10000,0,0
4434,463727,666703,10000,0,0
4435,295891,531400,10000,0,0
4436,298083,311420,10000,0,0
4437,308105,666703,10000,0,0
4438,023032,355706,10000,0,0
4439,205290,666703,10000,0,0
4440,021845,311420,10000,0,0
4441,023385,311420,10000,0,0
4442,027501,666703,10000,0,0
4443,917894,531400,10000,0,0
4444,899121,297982,10000,0,0
4445,651260,297982,10000,0,0
4446,331867,311420,10000,0,0
4447,758323,074426,10000,0,0
4448,250452,166745,10000,0,0
4449,365850,666703,10000,0,0
4450,925462,311420,10000,1,0
4451,793840,355706,10000,0,0
4452,981776,666703,10000,0,0
4453,558233,016153,10000,0,0
4454,560489,311420,10000,0,0
4455,101501,166745,10000,0,0
4456,242235,531400,10000,0,0
4457,557870,531400,10000,0,0
4458,137414,666703,10000,0,0
4459,995320,016153,10000,0,0
4460,835883,666703,10000,0,0
4461,902866,355706,10000,0,0
4462,424477,404793,10000,0,0
4463,113615,617876,10000,0,0
4464,217393,297982,10000,0,0
4465,655490,311420,10000,0,0
4466,142700,817754,10000,0,0
4467,785051,666703,10000,0,0
4468,011640,074426,10000,0,0
4469,068898,355706,10000,0,0
4470,617643,376444,10000,0,0
4471,406110,666703,10000,0,0
4472,715530,531400,10000,0,0
4473,641960,376444,10000,0,0
4474,486632,215362,10000,0,0
4475,086888,629060,10000,0,0
4476,373003,666703,10000,0,0
4477,143242,404793,10000,0,0
4478,889721,666703,10000,0,0
4479,227892,311420,10000,0,0
4480,074108,376444,10000,0,0
4481,891812,404793,10000,0,0
4482,310675,311420,10000,0,0
4483,714300,666703,10000,0,0
4484,819333,531400,10000,0,0
4485,246964,311420,10000,0,0
4486,965750,666703,10000,0,0
4487,403325,311420,10000,0,0
4488,233393,311420,10000,0,0
4489,581738,531400,10000,0,0
4490,681462,531400,10000,0,0
4491,698289,355706,10000,1,0
4492,601110,175577,10000,0,0
4493,533782,376444,10000,0,0
4494,953422,311420,10000,0,0
4495,707684,074426,10000,0,0
4496,886533,166745,10000,0,0
4497,800879,571603,10000,0,0
4498,895500,376444,10000,0,0
4499,065512,311420,10000,0,0
4500,717415,324950,10000,0,0
4501,838722,002940,10000,0,0
4502,682112,404793,10000,0,0
4503,814727,002940,10000,0,0
4504,625904,666703,10000,0,0
4505,133533,311420,10000,0,0
4506,257908,817754,10000,0,0
4507,274382,166745,10000,0,0
4508,320174,629060,10000,0,0
4509,505982,227212,10000,0,0
4510,522110,666703,10000,0,0
4511,349163,666703,10000,0,0
4512,644003,324950,10000,0,0
4513,483844,324950,10000,1,0
4514,864950,355706,10000,0,0
4515,752595,666703,10000,0,0
4516,030739,355706,10000,0,0
4517,812912,531400,10000,0,0
4518,900021,666703,10000,0,0
4519,412285,666703,10000,0,0
4520,057163,817754,10000,0,0
4521,547390,404793,10000,0,0
4522,445713,531400,10000,0,0
4523,919855,666703,10000,0,0
4524,208561,297982,10000,0,0
4525,964024,311420,10000,0,0
4526,547793,531400,10000,0,0
4527,893657,166745,10000,0,0
4528,103637,355706,10000,0,0
4529,997927,376444,10000,0,0
4530,915465,404793,10000,1,0
4531,545034,355706,10000,0,0
4532,837812,311420,10000,0,0
4533,071810,841900,10000,0,0
4534,587080,404793,10000,0,0
4535,979461,002940,10000,0,0
4536,694952,355706,10000,0,0
4537,906983,841900,10000,0,0
4538,303903,376444,10000,0,0
4539,604030,531400,10000,0,0
4540,261056,666703,10000,0,0
4541,837388,629060,10000,0,0
4542,144815,227212,10000,0,0
4543,181002,166745,10000,0,0
4544,149424,666703,10000,0,0
4545,968041,531400,10000,0,0
4546,742206,817754,10000,0,0
4547,830835,817754,10000,0,0
4548,722005,571603,10000,0,0
4549,301642,355706,10000,0,0
4550,111448,175577,10000,1,0
4551,822155,571603,10000,0,0
4552,655131,002940,10000,0,0
4553,084478,404793,10000,0,0
4554,015579,666703,10000,0,0
4555,563240,311420,10000,0,0
4556,762065,355706,10000,0,0
4557,314533,324950,10000,0,0
4558,150322,404793,10000,0,0
4559,970790,166745,10000,0,0
4560,150026,311420,10000,0,0
4561,439240,002940,10000,0,0
4562,314449,404793,10000,0,0
4563,281441,376444,10000,0,0
4564,692887,166745,10000,0,0
4565,132251,355706,10000,0,0
4566,035632,817754,10000,1,1
4567,231476,899747,10000,0,0
4568,179932,311420,10000,0,0
4569,393869,404793,10000,0,0
4570,554385,324950,10000,0,0
4571,714862,666703,10000,0,0
4572,221602,666703,10000,0,0
4573,212142,404793,10000,0,0
4574,589653,311420,10000,0,0
4575,804243,002940,10000,0,0
4576,052553,841900,10000,0,0
4577,380257,404793,10000,0,0
4578,396633,311420,10000,0,0
4579,941313,666703,10000,0,0
4580,372885,404793,10000,1,0
4581,212226,166745,10000,0,0
4582,821092,166745,10000,0,0
4583,491412,355706,10000,0,0
4584,008688,002940,10000,0,0
4585,746759,666703,10000,0,0
4586,692881,666703,10000,0,0
4587,949022,355706,10000,0,0
4588,366643,166745,10000,0,0
4589,918081,920229,10000,0,0
4590,042311,404793,10000,0,0
4591,902357,166745,10000,0,0
4592,883261,817754,10000,0,0
4593,029933,297982,10000,0,0
4594,279102,666703,10000,0,0
4595,093877,415702,10000,0,0
4596,904091,666703,10000,0,0
4597,958467,166745,10000,0,0
4598,468523,166745,10000,0,0
4599,292951,376444,10000,0,0
4600,482973,404793,10000,0,0
4601,745250,404793,10000,0,0
4602,526646,355706,10000,0,0
4603,299810,882078,10000,0,0
4604,846641,404793,10000,0,0
4605,224194,166745,10000,0,0
4606,020763,311420,10000,0,0
4607,068991,311420,10000,0,0
4608,952815,355706,10000,0,0
4609,162106,227212,10000,0,0
4610,566644,166745,10000,0,0
4611,896048,666703,10000,0,0
4612,355223,666703,10000,0,0
4613,228704,166745,10000,0,0
4614,293443,666703,10000,0,0
4615,080843,311420,10000,0,0
4616,351532,531400,10000,0,0
4617,156883,311420,10000,0,0
4618,942454,817754,10000,0,0
4619,669662,376444,10000,0,0
4620,973760,355706,10000,0,0
4621,581779,666703,10000,0,0
4622,336300,404793,10000,0,0
4623,736607,355706,10000,0,0
4624,788503,355706,10000,0,0
4625,791659,666703,10000,0,0
4626,206199,355706,10000,0,0
4627,294588,355706,10000,0,0
4628,422799,355706,10000,0,0
4629,031901,666703,10000,0,0
4630,875504,311420,10000,0,0
4631,460571,404793,10000,0,0
4632,803396,404793,10000,0,0
4633,096777,311420,10000,0,0
4634,726255,817754,10000,0,0
4635,874636,666703,10000,0,0
4636,676241,666703,10000,0,0
4637,828976,531400,10000,0,0
4638,378540,002940,10000,0,0
4639,199237,355706,10000,0,0
4640,930675,355706,10000,0,0
4641,800421,166745,10000,0,0
4642,059058,311420,10000,0,0
4643,544177,666703,10000,0,0
4644,709647,571603,10000,0,0
4645,450111,666703,10000,0,0
4646,744215,355706,10000,0,0
4647,555082,002940,10000,0,0
4648,404419,666703,10000,0,0
4649,028785,355706,10000,0,0
4650,804301,666703,10000,0,0
4651,198861,166745,10000,0,0
4652,515443,666703,10000,0,0
4653,932801,016153,10000,0,0
4654,972962,817754,10000,0,0
4655,378781,166745,10000,0,0
4656,097662,531400,10000,0,0
4657,365341,002940,10000,0,0
4658,527763,666703,10000,0,0
4659,144914,666703,10000,0,0
4660,600873,841900,10000,0,0
4661,538862,817754,10000,0,0
4662,518855,166745,10000,0,0
4663,925966,666703,10000,0,0
4664,453754,666703,10000,0,0
4665,620348,817754,10000,1,0
4666,297811,166745,10000,0,0
4667,590093,166745,10000,0,0
4668,473115,175577,10000,0,0
4669,610561,355706,10000,0,0
4670,841153,531400,10000,0,0
4671,875245,404793,10000,1,0
4672,699604,531400,10000,0,0
4673,870524,311420,10000,0,0
4674,759821,355706,10000,0,0
4675,468260,666703,10000,0,0
4676,854224,404793,10000,1,1
4677,825241,376444,10000,0,0
4678,780410,002940,10000,1,0
4679,446480,297982,10000,0,0
4680,231403,531400,10000,0,0
4681,291717,074426,10000,0,0
4682,761273,002940,10000,0,0
4683,694291,531400,10000,0,0
4684,276340,166745,10000,0,0
4685,852505,666703,10000,0,0
4686,614923,817754,10000,1,0
4687,424422,166745,10000,0,0
4688,896054,855467,10000,1,0
4689,478177,355706,10000,0,0
4690,977031,311420,10000,0,0
4691,951967,841900,10000,0,0
4692,716900,617876,10000,0,0
4693,716845,404793,10000,0,0
4694,010363,355706,10000,0,0
4695,608970,355706,10000,0,0
4696,293101,404793,10000,0,0
4697,319492,841900,10000,0,0
4698,906690,166745,10000,0,0
4699,185183,666703,10000,0,0
4700,464112,002940,10000,0,0
4701,210960,404793,10000,0,0
4702,852862,355706,10000,0,0
4703,437536,002940,10000,0,0
4704,410692,311420,10000,0,0
4705,399321,817754,10000,0,0
4706,520262,666703,10000,0,0
4707,654414,666703,10000,0,0
4708,174193,355706,10000,0,0
4709,739982,817754,10000,0,0
4710,556115,629060,10000,0,0
4711,724601,404793,10000,0,0
4712,447675,666703,10000,0,0
4713,416214,355706,10000,0,0
4714,343571,175577,10000,0,0
4715,621597,531400,10000,0,0
4716,573336,404793,10000,0,0
4717,644709,666703,10000,0,0
4718,959796,355706,10000,0,0
4719,589869,355706,10000,0,0
4720,552550,404793,10000,0,0
4721,750664,666703,10000,0,0
4722,978484,002940,10000,0,0
4723,462037,666703,10000,0,0
4724,817680,166745,10000,0,0
4725,178588,311420,10000,0,0
4726,925058,531400,10000,0,0
4727,283379,311420,10000,0,0
4728,011626,404793,10000,0,0
4729,670601,355706,10000,0,0
4730,891508,531400,10000,0,0
4731,814427,817754,10000,0,0
4732,425751,404793,10000,0,0
4733,150713,666703,10000,0,0
4734,792005,297982,10000,0,0
4735,899175,666703,10000,0,0
4736,452093,531400,10000,0,0
4737,619647,311420,10000,0,0
4738,423755,376444,10000,0,0
4739,575632,166745,10000,0,0
4740,539914,843869,10000,0,0
4741,864207,355706,10000,0,0
4742,346051,166745,10000,0,0
4743,778221,355706,10000,0,0
4744,075492,074426,10000,0,0
4745,847429,404793,10000,0,0
4746,321273,841900,10000,0,0
4747,928292,531400,10000,0,0
4748,798795,311420,10000,0,0
4749,538112,531400,10000,0,0
4750,871085,297982,10000,0,0
4751,679492,666703,10000,0,0
4752,368175,843869,10000,0,0
4753,618035,311420,10000,0,0
4754,634590,817754,10000,0,0
4755,759865,002940,10000,0,0
4756,665322,355706,10000,0,0
4757,517790,355706,10000,0,0
4758,941162,404793,10000,0,0
4759,583014,666703,10000,0,0
4760,805057,404793,10000,0,0
4761,954862,404793,10000,0,0
4762,720047,531400,10000,0,0
4763,654961,666703,10000,0,0
4764,710110,175577,10000,1,0
4765,824761,166745,10000,0,0
4766,660830,666703,10000,0,0
4767,018905,531400,10000,0,0
4768,691519,404793,10000,0,0
4769,935027,666703,10000,0,0
4770,914893,002940,10000,0,0
4771,127095,376444,10000,0,0
4772,495440,531400,10000,0,0
4773,080233,531400,10000,0,0
4774,614224,016153,10000,0,0
4775,510010,666703,10000,0,0
4776,009541,666703,10000,0,0
4777,847474,666703,10000,0,0
4778,006581,666703,10000,0,0
4779,515294,404793,10000,0,0
4780,936211,404793,10000,0,0
4781,340444,311420,10000,0,0
4782,268682,404793,10000,0,0
4783,031489,404793,10000,0,0
4784,514859,355706,10000,0,0
4785,834053,404793,10000,0,0
4786,757095,311420,10000,0,0
4787,199915,166745,10000,0,0
4788,565775,166745,10000,0,0
4789,393281,311420,10000,0,0
4790,939084,666703,10000,0,0
4791,324430,817754,10000,0,0
4792,779603,311420,10000,0,0
4793,139123,002940,10000,0,0
4794,946934,666703,10000,0,0
4795,339488,666703,10000,0,0
4796,753236,666703,10000,0,0
4797,886022,404793,10000,0,0
4798,430126,311420,10000,0,0
4799,268813,166745,10000,0,0
4800,413839,355706,10000,0,0
4801,115343,404793,10000,0,0
4802,629521,166745,10000,0,0
4803,625381,166745,10000,0,0
4804,642929,166745,10000,0,0
4805,263251,841900,10000,0,0
4806,635803,666703,10000,0,0
4807,475093,355706,10000,0,0
4808,044743,531400,10000,0,0
4809,124311,311420,10000,0,0
4810,931475,355706,10000,0,0
4811,160255,311420,10000,0,0
4812,369834,166745,10000,0,0
4813,279214,666703,10000,0,0
4814,458067,166745,10000,0,0
4815,404562,666703,10000,0,0
4816,900592,074426,10000,0,0
4817,823155,841900,10000,0,0
4818,860746,324950,10000,0,0
4819,549001,404793,10000,0,0
4820,216792,376444,10000,0,0
4821,291975,629060,10000,0,0
4822,277283,404793,10000,0,0
4823,734253,531400,10000,0,0
4824,029702,355706,10000,0,0
4825,692025,311420,10000,0,0
4826,503887,311420,10000,0,0
4827,537654,531400,10000,0,0
4828,308630,311420,10000,0,0
4829,502960,666703,10000,0,0
4830,137105,666703,10000,0,0
4831,378230,311420,10000,0,0
4832,383345,666703,10000,0,0
4833,280756,666703,10000,0,0
4834,074020,404793,10000,0,0
4835,565687,311420,10000,0,0
4836,336700,002940,10000,0,0
4837,670852,311420,10000,0,0
4838,074238,355706,10000,0,0
